0,14,12,142,109,148,164,219,109
0,0,7,147,149,152,168,208,149
0,0,0,153,93,156,172,207,93
0,0,0,0,49,109,35,195,49
0,0,0,0,0,64,81,223,0
0,0,0,0,0,0,142,181,64
0,0,0,0,0,0,0,189,81
0,0,0,0,0,0,0,0,223
0,0,0,0,0,0,0,0,0
