0,8,7,85,65,89,98,131
0,0,4,88,89,91,101,125
0,0,0,92,56,94,103,124
0,0,0,0,29,65,21,117
0,0,0,0,0,38,49,134
0,0,0,0,0,0,85,109
0,0,0,0,0,0,0,113
0,0,0,0,0,0,0,0
