0,190,198,34,38,33,30,23
96,0,199,33,41,33,28,24
82,198,0,35,51,31,28,23
34,32,34,0,98,44,125,24
30,33,50,97,0,74,54,22
33,32,30,43,57,0,35,25
30,28,27,124,52,33,0,26
23,24,23,24,21,19,25,0
