0,22,19,227,174,237,262,350
0,0,11,235,238,243,269,333
0,0,0,245,149,250,275,331
0,0,0,0,78,174,56,312
0,0,0,0,0,102,130,357
0,0,0,0,0,0,227,290
0,0,0,0,0,0,0,302
0,0,0,0,0,0,0,0
