0,1138,1188,205,230,197,181,137
576,0,1194,200,247,196,168,145
494,1190,0,208,306,188,166,140
203,193,203,0,587,264,750,143
182,197,302,583,0,446,325,133
196,194,180,258,342,0,209,152
180,166,163,743,314,199,0,154
136,143,136,142,128,116,151,0
