0,3,2,28,22,30,33,44
0,0,1,29,30,30,34,42
0,0,0,31,19,31,34,41
0,0,0,0,10,22,7,39
0,0,0,0,0,13,16,45
0,0,0,0,0,0,28,36
0,0,0,0,0,0,0,38
0,0,0,0,0,0,0,0
