0,0,0,0,0,0,0,0
0,0,7,147,149,152,168,208
0,0,0,153,93,156,172,207
0,0,0,0,49,109,35,195
0,0,0,0,0,64,81,223
0,0,0,0,0,0,142,181
0,0,0,0,0,0,0,189
0,0,0,0,0,0,0,0
