0,1706,1782,308,346,295,272,205
864,0,1791,301,371,293,252,218
742,1786,0,311,459,283,248,211
304,290,304,0,880,396,1125,214
274,295,454,875,0,670,488,200
293,292,270,387,513,0,313,229
270,248,245,1114,472,299,0,230
203,214,203,212,193,175,227,0
