0,379,396,68,77,66,60,46
192,0,398,67,82,65,56,48
165,397,0,69,102,63,55,47
68,64,68,0,196,88,250,48
61,66,101,194,0,149,108,44
65,65,60,86,114,0,70,51
60,55,54,248,105,66,0,51
45,48,45,47,43,39,50,0
