0,11,10,114,87,118,131,175,87
0,0,6,118,119,122,134,166,119
0,0,0,122,74,125,138,166,74
0,0,0,0,39,87,28,156,39
0,0,0,0,0,51,65,178,0
0,0,0,0,0,0,114,145,51
0,0,0,0,0,0,0,151,65
0,0,0,0,0,0,0,0,178
0,0,0,0,0,0,0,0,0
